student_id,dropout_risk,failure_risk,risk_segment
689827,0.24618511,0.2706183,Low-Low
697461,0.06471596,0.04797894,Low-Low
298777,0.20174393,0.2701921,Low-Low
511807,0.2302964,0.3411061,Low-Low
169515,0.17188165,0.2949529,Low-Low
645962,0.20988142,0.39100307,Low-Low
165376,0.14491254,0.14831841,Low-Low
629766,0.15324724,0.17543864,Low-Low
515903,0.12998572,0.21181503,Low-Low
2419926,0.12348909,0.14484897,Low-Low
441342,0.10292584,0.110922195,Low-Low
572648,0.22636321,0.29488546,Low-Low
629258,0.4851015,0.5081183,Low dropout / High failure
684594,0.28600168,0.274253,Low-Low
446077,0.15303867,0.29805052,Low-Low
445145,0.15428779,0.15837042,Low-Low
676750,0.16855885,0.257315,Low-Low
570377,0.11741402,0.10329287,Low-Low
675247,0.10958793,0.3338197,Low-Low
635184,0.23707771,0.25662962,Low-Low
695869,0.0974867,0.0819402,Low-Low
611058,0.08209051,0.22462307,Low-Low
560946,0.24075674,0.3831858,Low-Low
643953,0.1544961,0.16817006,Low-Low
631322,0.2552773,0.35239062,Low-Low
2378208,0.12034413,0.13009915,Low-Low
576761,0.08409203,0.25940177,Low-Low
623442,0.099299856,0.2997594,Low-Low
686051,0.12598424,0.20420744,Low-Low
633212,0.18685968,0.2523376,Low-Low
583170,0.09211687,0.08700893,Low-Low
578199,0.09789367,0.085029475,Low-Low
236875,0.54284394,0.4558076,High dropout / Low failure
654819,0.06342672,0.043580193,Low-Low
595659,0.09231088,0.17463806,Low-Low
608647,0.18079032,0.36979136,Low-Low
651850,0.18347284,0.3460561,Low-Low
325497,0.80277514,0.5559344,High-High
630519,0.09561891,0.15787174,Low-Low
572860,0.07813377,0.05520927,Low-Low
303521,0.12678115,0.105373636,Low-Low
496243,0.20249973,0.24900909,Low-Low
573696,0.3661387,0.4043199,Low-Low
674699,0.15873644,0.13721949,Low-Low
685841,0.55893135,0.37851688,High dropout / Low failure
600682,0.24106501,0.3205469,Low-Low
588910,0.10330672,0.10875492,Low-Low
272623,0.22799394,0.2506951,Low-Low
629537,0.17962608,0.323166,Low-Low
1850818,0.19267383,0.43716186,Low-Low
554226,0.0835456,0.11195821,Low-Low
185496,0.34569395,0.5179663,Low dropout / High failure
355293,0.18361738,0.24432842,Low-Low
2081955,0.19697858,0.48214048,Low-Low
648606,0.92512715,0.091071956,High dropout / Low failure
585764,0.60475945,0.33035198,High dropout / Low failure
532050,0.24767123,0.35103562,Low-Low
625649,0.08859414,0.2837299,Low-Low
558066,0.3494887,0.35751915,Low-Low
559612,0.11646976,0.1669493,Low-Low
628725,0.22612868,0.27871153,Low-Low
171692,0.7568241,0.4337833,High dropout / Low failure
2377567,0.083397605,0.106739484,Low-Low
626539,0.85438365,0.54269284,High-High
2356809,0.10326299,0.11876353,Low-Low
541764,0.08184501,0.21983887,Low-Low
633732,0.14455816,0.14051415,Low-Low
566134,0.85378116,0.5825534,High-High
542476,0.29604006,0.5134423,Low dropout / High failure
596758,0.07445838,0.057345193,Low-Low
582913,0.08974636,0.09329251,Low-Low
696152,0.12158288,0.16323827,Low-Low
564445,0.20231983,0.38017145,Low-Low
1720712,0.06412367,0.04766196,Low-Low
1913435,0.19305485,0.31741908,Low-Low
604449,0.91097367,0.100382745,High dropout / Low failure
505773,0.065658055,0.047691107,Low-Low
601655,0.15966477,0.1877764,Low-Low
580459,0.1292586,0.14422081,Low-Low
124909,0.12214213,0.13155779,Low-Low
585852,0.07315263,0.056189027,Low-Low
573150,0.6465118,0.3752215,High dropout / Low failure
698347,0.20676312,0.36199236,Low-Low
593000,0.5730629,0.35174978,High dropout / Low failure
2622634,0.7348861,0.29901594,High dropout / Low failure
678026,0.16763318,0.343228,Low-Low
228222,0.30812645,0.39688578,Low-Low
689107,0.55893135,0.37851688,High dropout / Low failure
558962,0.16258208,0.32881188,Low-Low
678659,0.097449325,0.101711914,Low-Low
611048,0.45347062,0.49295908,Low-Low
354050,0.44633642,0.54902977,Low dropout / High failure
2549875,0.3689903,0.48476264,Low-Low
1580084,0.16925128,0.33262703,Low-Low
676705,0.19690542,0.36950737,Low-Low
617350,0.9221974,0.100486875,High dropout / Low failure
504352,0.13803555,0.25713214,Low-Low
684473,0.24197793,0.23662049,Low-Low
686038,0.14108118,0.23085327,Low-Low
578646,0.09520188,0.10784904,Low-Low
264732,0.53051,0.50285095,High-High
580714,0.08745819,0.1068019,Low-Low
678407,0.19900833,0.12144876,Low-Low
71209,0.18414965,0.38171017,Low-Low
676553,0.20979054,0.35087696,Low-Low
2642697,0.071494386,0.063009955,Low-Low
685060,0.1267306,0.23596756,Low-Low
601122,0.20066108,0.31647182,Low-Low
627536,0.15250117,0.30820978,Low-Low
608681,0.23101674,0.398333,Low-Low
528535,0.1492093,0.35099053,Low-Low
594395,0.114624076,0.12840281,Low-Low
609460,0.10332753,0.132479,Low-Low
633207,0.18753454,0.31547585,Low-Low
553508,0.29884154,0.42544734,Low-Low
649738,0.09024713,0.089740716,Low-Low
141949,0.11207901,0.2878645,Low-Low
545255,0.286292,0.32679063,Low-Low
235380,0.23013256,0.31295905,Low-Low
1993955,0.19069223,0.1767598,Low-Low
633233,0.6038378,0.31060028,High dropout / Low failure
653356,0.17747839,0.29107833,Low-Low
520751,0.60964817,0.47029677,High dropout / Low failure
680545,0.2647825,0.35616374,Low-Low
634304,0.10171785,0.2279781,Low-Low
587459,0.22768165,0.24239577,Low-Low
601635,0.18098238,0.2603185,Low-Low
625975,0.53072447,0.50783247,High-High
2656860,0.32647258,0.48403034,Low-Low
694854,0.12495302,0.23278968,Low-Low
237387,0.12057085,0.14914952,Low-Low
557775,0.13929199,0.2272246,Low-Low
695651,0.1363964,0.26892474,Low-Low
111512,0.79300815,0.17865293,High dropout / Low failure
2669206,0.3504909,0.5232087,Low dropout / High failure
635793,0.1324912,0.29177886,Low-Low
604270,0.07753742,0.09035845,Low-Low
465441,0.13579799,0.12422753,Low-Low
606450,0.14148621,0.18881379,Low-Low
601276,0.16283156,0.32921332,Low-Low
344409,0.113672085,0.12758093,Low-Low
689759,0.2505957,0.3759348,Low-Low
563735,0.1700374,0.334368,Low-Low
599468,0.1082863,0.09031786,Low-Low
513172,0.13985628,0.1690861,Low-Low
1729319,0.12345074,0.1591147,Low-Low
642883,0.07987509,0.13107584,Low-Low
1833107,0.20143701,0.2794521,Low-Low
502779,0.17492765,0.24667339,Low-Low
531646,0.16588174,0.30315667,Low-Low
609426,0.09489583,0.11344847,Low-Low
470461,0.22969453,0.37747008,Low-Low
2687739,0.7995539,0.18251424,High dropout / Low failure
2567038,0.09030277,0.24330539,Low-Low
610261,0.5742683,0.36377874,High dropout / Low failure
549278,0.59093845,0.34094888,High dropout / Low failure
634596,0.07335955,0.06340112,Low-Low
689554,0.18909423,0.3192608,Low-Low
678373,0.149688,0.26548925,Low-Low
554637,0.5671753,0.37160584,High dropout / Low failure
95746,0.12326874,0.40301454,Low-Low
541985,0.59173125,0.3478899,High dropout / Low failure
324319,0.4715762,0.505083,Low dropout / High failure
642790,0.32507062,0.2475474,Low-Low
488364,0.9185212,0.096816584,High dropout / Low failure
649867,0.07603686,0.13141653,Low-Low
590548,0.87736577,0.4613242,High dropout / Low failure
510438,0.57954663,0.36043823,High dropout / Low failure
575720,0.070032574,0.15270367,Low-Low
2643829,0.09866553,0.09547208,Low-Low
651933,0.091696024,0.07847193,Low-Low
682543,0.071323074,0.086194806,Low-Low
313700,0.0685408,0.047052648,Low-Low
516843,0.092870295,0.105016746,Low-Low
608939,0.24188071,0.27826738,Low-Low
261466,0.1156971,0.14559884,Low-Low
342974,0.31736964,0.36325082,Low-Low
656557,0.10415471,0.110201724,Low-Low
1112555,0.22690399,0.23021123,Low-Low
696890,0.10796825,0.099699356,Low-Low
543478,0.10859086,0.113122076,Low-Low
589845,0.48625833,0.46939778,Low-Low
297382,0.8270278,0.16753271,High dropout / Low failure
286449,0.44314915,0.5171753,Low dropout / High failure
571334,0.1658479,0.32602355,Low-Low
692654,0.15846679,0.2185065,Low-Low
690240,0.7399648,0.22387938,High dropout / Low failure
590110,0.3180028,0.37124816,Low-Low
532665,0.07952758,0.30582148,Low-Low
654198,0.07456919,0.07725876,Low-Low
284734,0.29856429,0.45037863,Low-Low
572241,0.36277747,0.3289455,Low-Low
648833,0.8810099,0.118581444,High dropout / Low failure
250159,0.23036149,0.23766361,Low-Low
536487,0.41278392,0.46231985,Low-Low
200095,0.06698087,0.051317077,Low-Low
610470,0.1373781,0.25995186,Low-Low
352382,0.07069202,0.13381286,Low-Low
1945240,0.71023935,0.60621727,High-High
605905,0.27723333,0.24553649,Low-Low
106095,0.29411194,0.32128614,Low-Low
2366070,0.16613068,0.15786852,Low-Low
614798,0.17400688,0.32607988,Low-Low
559606,0.17964713,0.20934725,Low-Low
2028523,0.17704922,0.19850475,Low-Low
612397,0.4428556,0.44943687,Low-Low
547816,0.87312293,0.16164406,High dropout / Low failure
2684993,0.2534903,0.27184603,Low-Low
608853,0.21569876,0.33954686,Low-Low
593556,0.3862967,0.4927968,Low-Low
547629,0.82562953,0.5582136,High-High
640927,0.09628935,0.08471719,Low-Low
676444,0.06626535,0.045573663,Low-Low
686462,0.55573255,0.35264146,High dropout / Low failure
692850,0.43966335,0.4169294,Low-Low
679777,0.061183613,0.044754352,Low-Low
584969,0.07908016,0.23645307,Low-Low
609171,0.18111107,0.18986243,Low-Low
568749,0.13985336,0.18666765,Low-Low
567889,0.162521,0.35474855,Low-Low
634431,0.15910324,0.29970565,Low-Low
512123,0.10643991,0.36006534,Low-Low
634816,0.14443085,0.14128208,Low-Low
632533,0.23975825,0.30573758,Low-Low
650376,0.10004713,0.105318174,Low-Low
635755,0.08805254,0.14432698,Low-Low
506092,0.9275888,0.09479042,High dropout / Low failure
588059,0.70697194,0.24071544,High dropout / Low failure
633499,0.11548853,0.22945487,Low-Low
566447,0.073022075,0.05302089,Low-Low
535486,0.19760375,0.34851083,Low-Low
483872,0.09505302,0.0886489,Low-Low
58089,0.19443378,0.43111548,Low-Low
574330,0.16329937,0.3091242,Low-Low
1780737,0.54359496,0.39748693,High dropout / Low failure
283978,0.50978315,0.5058825,High-High
338536,0.114197865,0.1870007,Low-Low
699142,0.076758444,0.12563322,Low-Low
441606,0.3474291,0.41556442,Low-Low
1904710,0.16084127,0.21423067,Low-Low
632831,0.1948739,0.35651278,Low-Low
590046,0.07059532,0.13502192,Low-Low
1962049,0.09049153,0.05866375,Low-Low
688187,0.59396374,0.3424238,High dropout / Low failure
561905,0.26824856,0.29183483,Low-Low
129955,0.8818785,0.5288008,High-High
573873,0.575218,0.35561186,High dropout / Low failure
653045,0.07138523,0.051651664,Low-Low
614212,0.098074935,0.21360618,Low-Low
525679,0.23102789,0.34512305,Low-Low
1974271,0.19472726,0.33816153,Low-Low
655136,0.13317452,0.27732688,Low-Low
519995,0.8958424,0.10753254,High dropout / Low failure
587283,0.16879892,0.32727632,Low-Low
285475,0.56075406,0.55199987,High-High
583381,0.11282917,0.13676994,Low-Low
2209728,0.40150744,0.4440304,Low-Low
680723,0.24064955,0.32340962,Low-Low
584514,0.6622102,0.501661,High-High
645705,0.14398988,0.13646658,Low-Low
380681,0.88313055,0.5433255,High-High
515859,0.22319365,0.25770473,Low-Low
544741,0.15773487,0.3909457,Low-Low
599725,0.18483597,0.17881167,Low-Low
556502,0.080954306,0.09556171,Low-Low
611688,0.1852763,0.20375852,Low-Low
522645,0.121639155,0.2069786,Low-Low
253763,0.065012015,0.045645468,Low-Low
653824,0.16391419,0.3293022,Low-Low
528264,0.6174657,0.41948467,High dropout / Low failure
539056,0.08775012,0.11756909,Low-Low
587909,0.1117265,0.22515666,Low-Low
398496,0.095305726,0.06587778,Low-Low
155963,0.1573658,0.22850563,Low-Low
545693,0.27936438,0.2594835,Low-Low
582190,0.24673195,0.41035354,Low-Low
545720,0.21333355,0.23920444,Low-Low
653952,0.15774825,0.13242793,Low-Low
175638,0.4386101,0.46930084,Low-Low
689527,0.3543169,0.45532998,Low-Low
2676920,0.229343,0.23955855,Low-Low
515497,0.20888032,0.32469457,Low-Low
687510,0.4640332,0.27395433,Low-Low
175453,0.18125176,0.30326077,Low-Low
597495,0.15762962,0.29057354,Low-Low
2544448,0.22341163,0.3847564,Low-Low
675231,0.11120408,0.16337231,Low-Low
577389,0.30594912,0.35720956,Low-Low
610279,0.08554184,0.101067975,Low-Low
656637,0.15246633,0.3328294,Low-Low
651939,0.09522004,0.13837855,Low-Low
609912,0.08439981,0.23493816,Low-Low
2610837,0.43419302,0.50037664,Low dropout / High failure
619921,0.10584214,0.10941332,Low-Low
601099,0.092509605,0.0646673,Low-Low
132477,0.1748933,0.26513687,Low-Low
592775,0.1525862,0.18396695,Low-Low
571612,0.89473456,0.5057384,High-High
587884,0.13274169,0.21666127,Low-Low
625094,0.14083,0.21699306,Low-Low
23629,0.15828505,0.46788973,Low-Low
577520,0.1735698,0.3523369,Low-Low
642439,0.21450374,0.28463602,Low-Low
374192,0.08652395,0.07639548,Low-Low
575480,0.557153,0.37279946,High dropout / Low failure
619001,0.13504666,0.13745253,Low-Low
313937,0.07850262,0.054081928,Low-Low
169555,0.58140975,0.35137892,High dropout / Low failure
601576,0.172999,0.32494515,Low-Low
685615,0.11969452,0.16332912,Low-Low
600032,0.5368176,0.2938508,High dropout / Low failure
624864,0.086070865,0.06589917,Low-Low
388722,0.27443942,0.3516161,Low-Low
597747,0.63719016,0.33589196,High dropout / Low failure
2621379,0.72572017,0.20992504,High dropout / Low failure
2669736,0.26027092,0.3068337,Low-Low
464755,0.9251297,0.092670135,High dropout / Low failure
427683,0.23066635,0.41148418,Low-Low
504064,0.15317966,0.41785908,Low-Low
341611,0.610215,0.4306266,High dropout / Low failure
609277,0.07904427,0.04957227,Low-Low
651495,0.09071787,0.084481046,Low-Low
621615,0.06305867,0.04763248,Low-Low
676150,0.6278486,0.30175272,High dropout / Low failure
676627,0.4883681,0.3043194,Low-Low
1664171,0.79179025,0.4771019,High dropout / Low failure
101420,0.070061676,0.05007306,Low-Low
631442,0.13929935,0.34948006,Low-Low
260077,0.12905622,0.35242704,Low-Low
554166,0.2739943,0.38487658,Low-Low
379185,0.2651662,0.27748662,Low-Low
498841,0.80885893,0.55641615,High-High
148282,0.09775045,0.29618132,Low-Low
2496748,0.16445781,0.17489548,Low-Low
625919,0.09303141,0.16155179,Low-Low
485534,0.10639009,0.11554984,Low-Low
542100,0.07650017,0.07039624,Low-Low
551589,0.76252455,0.20552722,High dropout / Low failure
611999,0.09223999,0.22764209,Low-Low
551628,0.74773693,0.21812169,High dropout / Low failure
271467,0.54802763,0.5056022,High-High
553442,0.19361047,0.301225,Low-Low
682613,0.12816419,0.17686662,Low-Low
632977,0.07587008,0.13904993,Low-Low
509634,0.5562536,0.43594956,High dropout / Low failure
633987,0.08050866,0.093918376,Low-Low
504404,0.072039746,0.06120584,Low-Low
593010,0.17919481,0.32235542,Low-Low
587054,0.09903414,0.13088517,Low-Low
379330,0.365146,0.38793167,Low-Low
386180,0.07471621,0.13482437,Low-Low
506233,0.16770858,0.37421876,Low-Low
572845,0.07606908,0.058800157,Low-Low
2029037,0.115542635,0.12592056,Low-Low
651259,0.07063648,0.14533049,Low-Low
524369,0.11291089,0.24910598,Low-Low
577069,0.19534297,0.21378171,Low-Low
533988,0.19171263,0.33379987,Low-Low
694380,0.28447428,0.37167248,Low-Low
542054,0.50573426,0.5157728,High-High
690439,0.3557792,0.48599917,Low-Low
480815,0.09599776,0.110672385,Low-Low
546019,0.21772902,0.38385975,Low-Low
503710,0.48947597,0.4685212,Low-Low
607814,0.295417,0.27862558,Low-Low
635170,0.24564129,0.35945287,Low-Low
94616,0.28686067,0.5466498,Low dropout / High failure
1442706,0.11093775,0.08238016,Low-Low
623169,0.10096688,0.19548967,Low-Low
488431,0.2592392,0.37242785,Low-Low
480554,0.08583718,0.12788977,Low-Low
2433216,0.37072086,0.46901557,Low-Low
630881,0.07591096,0.15468517,Low-Low
389250,0.20940785,0.26308575,Low-Low
687190,0.1014913,0.08376221,Low-Low
235507,0.890301,0.41630676,High dropout / Low failure
2531031,0.21571545,0.29229397,Low-Low
554898,0.2008624,0.36613798,Low-Low
2436584,0.07340744,0.10381139,Low-Low
122739,0.21871659,0.39113733,Low-Low
564245,0.1799581,0.17194743,Low-Low
632704,0.105100624,0.16269866,Low-Low
312518,0.7701162,0.28914168,High dropout / Low failure
491578,0.16498104,0.24377592,Low-Low
696316,0.35828832,0.41228315,Low-Low
686766,0.184087,0.24234793,Low-Low
182854,0.21649371,0.26451755,Low-Low
596465,0.09564027,0.113843374,Low-Low
682946,0.10297213,0.105860874,Low-Low
94978,0.27649334,0.2894422,Low-Low
1871598,0.084614925,0.05435376,Low-Low
574735,0.67517745,0.3739092,High dropout / Low failure
609422,0.89470166,0.52706367,High-High
852847,0.21692275,0.40271175,Low-Low
2291598,0.089554206,0.10778572,Low-Low
298040,0.07436472,0.07627217,Low-Low
202489,0.87290114,0.5095609,High-High
438796,0.18747775,0.18780804,Low-Low
325089,0.30255622,0.34330675,Low-Low
2311714,0.074780546,0.13274013,Low-Low
697542,0.17833814,0.36415133,Low-Low
575385,0.13464439,0.17766102,Low-Low
627659,0.25692979,0.486249,Low-Low
553187,0.22344252,0.29005262,Low-Low
2444705,0.47983208,0.49730003,Low-Low
2143739,0.32247427,0.2536333,Low-Low
628516,0.08064369,0.27517486,Low-Low
515574,0.12368664,0.34563658,Low-Low
2559992,0.16834074,0.3316594,Low-Low
582550,0.30539295,0.2610246,Low-Low
627316,0.5570606,0.36759892,High dropout / Low failure
2330534,0.08865856,0.14209102,Low-Low
686191,0.14003731,0.24401906,Low-Low
544576,0.35687104,0.38207424,Low-Low
572401,0.63822824,0.4709299,High dropout / Low failure
2694424,0.12587093,0.103276394,Low-Low
572154,0.89553905,0.50155014,High-High
677203,0.15521747,0.18369536,Low-Low
608440,0.9181385,0.09795894,High dropout / Low failure
649434,0.2358556,0.1380837,Low-Low
588132,0.061734214,0.046161924,Low-Low
604142,0.8998606,0.51584613,High-High
595678,0.100185655,0.17686416,Low-Low
445785,0.20069547,0.25748733,Low-Low
536984,0.080506936,0.06530508,Low-Low
605885,0.24155399,0.40820605,Low-Low
155854,0.09246994,0.082704924,Low-Low
2472995,0.23305754,0.36680657,Low-Low
693788,0.26631385,0.1325697,Low-Low
1468838,0.7026846,0.5928196,High-High
648457,0.09016548,0.076358974,Low-Low
281077,0.22435124,0.25086325,Low-Low
490629,0.09934445,0.16214913,Low-Low
308703,0.20499438,0.26263052,Low-Low
591343,0.30283797,0.36720258,Low-Low
524791,0.21337879,0.25188723,Low-Low
614546,0.09235944,0.08398504,Low-Low
107713,0.3392297,0.51232284,Low dropout / High failure
610569,0.07527157,0.12889948,Low-Low
465893,0.07410359,0.056408517,Low-Low
1626021,0.10937455,0.24768496,Low-Low
321346,0.5248965,0.4644244,High dropout / Low failure
553716,0.49829176,0.49763682,Low-Low
2177423,0.1964351,0.3997178,Low-Low
407232,0.08685046,0.06138212,Low-Low
530944,0.075310506,0.066236556,Low-Low
542010,0.24472234,0.314493,Low-Low
676390,0.17462498,0.19868273,Low-Low
568422,0.56496346,0.36537373,High dropout / Low failure
697433,0.22385089,0.33108193,Low-Low
323940,0.1663116,0.32656327,Low-Low
236150,0.9120871,0.10923662,High dropout / Low failure
410666,0.2611516,0.39089513,Low-Low
2550946,0.15393916,0.28305662,Low-Low
404863,0.29323205,0.30071676,Low-Low
606465,0.11235281,0.16655013,Low-Low
512929,0.14911816,0.1950626,Low-Low
617717,0.19843453,0.3953654,Low-Low
605861,0.077517025,0.20118733,Low-Low
555860,0.19264413,0.38695648,Low-Low
624569,0.1227563,0.37248328,Low-Low
1127413,0.12969968,0.21455237,Low-Low
607247,0.06551099,0.046632484,Low-Low
386912,0.63604337,0.33421612,High dropout / Low failure
482843,0.061160907,0.043241996,Low-Low
610637,0.13285749,0.22922264,Low-Low
546407,0.08351146,0.10653153,Low-Low
594943,0.17529441,0.3223728,Low-Low
504596,0.13812344,0.13865067,Low-Low
683346,0.070031956,0.052382715,Low-Low
1411562,0.8610951,0.12265751,High dropout / Low failure
2341415,0.13392659,0.112553276,Low-Low
335018,0.25995967,0.5450774,Low dropout / High failure
440591,0.6610524,0.30368376,High dropout / Low failure
543648,0.2875933,0.28772995,Low-Low
58316,0.21792844,0.21101378,Low-Low
604951,0.17101018,0.28347576,Low-Low
598139,0.07791652,0.2301798,Low-Low
654692,0.15717545,0.22873975,Low-Low
559919,0.1770675,0.32157928,Low-Low
653262,0.26041603,0.36188903,Low-Low
586287,0.08065933,0.25692064,Low-Low
680174,0.12506098,0.12082354,Low-Low
288990,0.53402984,0.5810429,High-High
546052,0.10913214,0.15358037,Low-Low
617560,0.28676763,0.40595898,Low-Low
568474,0.19876549,0.27673456,Low-Low
630372,0.20559931,0.3649717,Low-Low
